7,1,4,Daniel Radcliffe
19,8,7,Nicolas Cage
28,10,7,Dwayne Johnson
4,10,8,Cristiano Ronaldo
33,7,5,Simone Biles
37,5,5,Natalie Portman
54,7,7,Julia Roberts
57,8,5,Serena Williams
12,6,4,Daniel Radcliffe
24,8,6,Ryan Reynolds
58,1,5,Nicole Kidman
46,9,8,Cate Blanchett
17,4,5,Hugh Jackman
44,2,5,Cate Blanchett
6,10,5,Arnold Schwarzeneger
15,8,7,Harrison Ford
39,4,6,Scarlett Johansson
25,9,6,Robert De Niro
9,6,6,Daniel Craig
53,6,4,Keira Knightley
20,9,8,Matt Damon
1,9,4,Leonardo Di Caprio
32,9,8,Anne Hathaway
29,9,7,Tom Holland
48,2,6,Nicole Kidman
14,7,6,Daniel Craig
13,4,5,Denzel Washighton
41,8,6,Ariana Grande
35,7,4,Adele
31,4,6,Reese Witherspoon
34,8,7,Angelina Jolie
38,7,4,Taylor Swift
40,3,5,Gal Gadot
27,7,7,Keanu Reeves
42,9,3,Greta Thunberg
56,2,5,Reese Witherspoon
36,5,4,Lady Gaga
23,9,6,Ryan Gosling
18,9,8,Jason Statham
52,8,7,Emma Watson
60,4,5,Anya Taylor-Joy
2,7,6,George W.Bush
50,6,5,Millie Bobby Brown
59,2,5,Michelle Obama
55,3,5,Sandra Bullock
16,7,9,Ewan McGregor
30,9,9,Tom Cruise
45,9,9,Jennifer Aniston
51,8,7,Margot Robbie
11,6,6,Chris Evans
10,4,5,Bruce Willis
8,9,7,Brad Pitt
21,8,6,Henri Canvill
47,6,5,Hillary Clinton
26,7,6,George Clooney
49,2,5,Olivia Rodrigo
3,10,7,Roger Federer
43,1,5,Keira Knightley
5,10,9,Lionel Messi
22,7,4,Lebron James
