51,3,7,Margot Robbie
52,10,7,Emma Watson
49,0,7,Olivia Rodrigo
29,5,5,Tom Holland
17,7,6,Hugh Jackman
48,2,5,Cate Blanchett
27,10,7,Keanu Reeves
19,10,5,Nicolas Cage
56,1,4,Reese Witherspoon
57,0,2,Serena Williams
28,10,4,Dwayne Johnson
13,0,5,Denzel Washighton
21,10,5,Henri Canvill
31,0,5,Sandra Bullock
38,8,4,Taylor Swift
34,0,4,Angelina Jolie
9,6,5,Ben Affleck
3,10,5,Roger Federer
58,4,5,Anne Hathaway
35,5,2,Adele
39,7,6,Scarlett Johansson
14,7,5,Daniel Craig
46,10,5,Emma Stone
55,0,5,Charlize Theron
50,2,5,Millie Bobby Brown
43,0,5,Maria Sharapova
40,10,5,Gal Gadot
6,10,10,Arnold Schwarzeneger
12,10,7,Daniel Radcliffe
47,10,0,Hilary Clinton
8,10,7,Brad Pitt
36,0,0,Lady Gaga
41,10,2,Ariana Grande
42,10,0,Greta Thunberg
60,7,5,Anya Taylor-Joy
37,0,5,Nathalie Portman
10,9,5,Bruce Willis
4,10,7,Cristiano Ronaldo
59,8,4,Michelle Obama
32,4,5,Anne Hathaway
16,0,5,Ryan Reynolds
15,7,5,Harrison Ford
25,10,8,Robert De Niro
30,2,5,Tom Cruise
26,10,5,George Clooney
1,10,5,Leonardo Di Caprio
23,8,5,Ryan Gosling
5,10,5,Lionel Messi
33,8,5,Simone Biles
53,0,5,Keira Knightley
7,9,3,Ben Affleck
44,3,5,Cate Blanchett
2,10,4,George W.Bush
24,0,5,Ryan Reynolds
54,0,5,Julia Roberts
45,7,6,Jennifer Aniston
20,8,5,Matt Damon
22,0,5,Lebron James
18,8,5,Jason Statham
11,0,5,Chris Evans
