25,7,7,Robert De Niro
32,10,9,Anne Hathaway
18,6,5,Jason Statham
46,9,7,Emma Stone
2,9,5,George W.Bush
6,10,9,Arnold Schwarzeneger
53,10,9,Keira Knightley
50,10,7,Millie Bobby Brown
9,8,6,Bradley Cooper
30,10,2,Tom Cruise
22,7,6,Lebron James
47,10,8,Hillary Clinton
55,6,5,Charlize Theron
49,10,7,Olivia Rodrigo
11,7,4,Chris Evans
10,8,7,Bruce Willis
12,10,8,Daniel Radcliffe
1,10,6,Leonardo Di Caprio
13,7,6,Denzel Washighton
56,10,8,Reese Witherspoon
5,10,6,Lionel Messi
16,0,5,Ewan McGregor
52,10,8,Emma Watson
43,0,5,Maria Sharapova
8,10,6,Brad Pitt
58,10,9,Nicole Kidman
7,9,5,Ben Affleck
33,9,8,Simone Biles
34,10,7,Angelina Jolie
60,10,8,Anya Taylor-Joy
54,10,8,Julia Roberts
24,9,3,Ryan Reynolds
19,10,6,Nicolas Cage
29,10,8,Tom Holland
31,9,6,Sandra Bullock
17,8,5,Hugh Jackman
26,10,8,George Clooney
59,9,9,Michelle Obama
35,10,9,Adele
41,10,5,Ariana Grande
37,9,7,Natalie Portman
44,8,6,Cate Blanchett
27,10,10,Keanu Reeves
48,9,6,Jennifer Lawrence
38,10,4,Taylor Swift
20,7,5,Matt Damon
42,10,9,Greta Thunberg
57,9,8,Serena Williams
45,10,7,Jennifer Aniston
4,10,4,Cristiano Ronaldo
28,10,8,Dwayne Johnson
3,10,7,Roger Federer
51,6,5,Charlize Theron
40,9,5,Gal Gadot
14,10,5,Daniel Craig
36,10,10,Lady Gaga
39,10,5,Scarlett Johansson
23,10,7,Ryan Gosling
15,8,6,Harrison Ford
21,8,5,Henri Canvill
