15,1,5,Harrison Ford
60,10,7,Anya Taylor-Joy
53,6,5,Keira Knightley
32,8,7,Anne Hathaway
43,7,6,Maria Sharapova
19,10,10,Nicolas Cage
2,8,5,George W.Bush
18,10,10,Jason Statham
30,6,5,George W.Bush
37,5,5,Nathalie Portman
22,7,6,Lebron James
9,6,6,Bradley Cooper
16,5,5,Ewan McGregor
40,10,5,Gal Gadot
10,5,5,Bruce Willis
29,10,8,Tom Holland
33,5,5,Simone Biles
7,10,8,Ben Affleck
47,6,5,Hilary Clinton
36,10,7,Lady Gaga
26,5,5,Harrison Ford
31,6,5,Sandra Bullock
14,10,10,Daniel Craig
57,9,8,Serena Williams
44,3,5,Julia Roberts
11,10,10,Chris Evans
12,10,10,Daniel Radcliffe
48,6,5,Jennifer Lawrence
27,10,10,Keanu Reeves
59,4,5,Michelle Obama
3,7,5,Roger Federer
56,4,5,Reese Witherspoon
34,10,10,Angelina Jolie
58,4,5,Charlize Theron
41,10,10,Ariana Grande
6,6,5,Arnold Schwarzeneger
45,10,10,Jennifer Aniston
5,10,10,Lionel Messi
24,10,10,Ryan Reynolds
35,10,10,Adele
49,7,6,Olivia Rodrigo
28,10,10,Dwayne Johnson
23,10,10,Ryan Gosling
38,10,10,Taylor Swift
46,10,10,Emma Stone
13,10,10,Denzel Washighton
1,10,10,Leonardo Di Caprio
8,10,10,Brad Pitt
21,10,10,Henri Canvill
4,10,10,Cristiano Ronaldo
52,10,10,Emma Watson
42,10,10,Greta Thunberg
55,6,5,Charlize Theron
39,10,10,Scarlett Johansson
50,10,10,Millie Bobby Brown
20,10,10,Matt Damon
51,7,6,Margot Robbie
54,7,6,Julia Roberts
17,7,6,Hugh Jackman
25,9,7,Robert De Niro
