27,2,5,Arnold Schwarzeneger
41,2,5,Ariana Grande
8,8,8,Brad Pitt
16,5,5,Arnold Schwarzeneger
2,3,5,George Clooney
50,2,6,Greta Thunberg
13,3,6,Denzel Washighton
60,4,6,Anya Taylor-Joy
18,8,8,Jason Statham
3,3,5,Ben Affleck
31,2,5,Julia Roberts
56,2,5,Reese Witherspoon
1,9,7,Leonardo Di Caprio
11,3,5,Daniel Craig
52,8,9,Emma Watson
37,3,5,Natalie Portman
47,3,5,Hillary Clinton
28,8,7,Dwayne Johnson
26,2,5,Dwayne Johnson
48,3,5,Olivia Rodrigo
32,8,8,Keira Knightley
21,4,5,Tom Cruise
15,2,5,Harrison Ford
22,2,5,Lebron James
10,3,5,Lionel Messi
20,3,5,Denzel Washighton
9,2,5,Chris Evans
25,3,5,Robert De Niro
40,3,5,Maria Sharapova
4,4,6,Cristiano Ronaldo
39,3,5,Jennifer Lawrence
12,5,7,Daniel Radcliffe
58,3,5,Ariana Grande
44,3,5,Cate Blanchett
54,3,5,Reese Witherspoon
57,3,5,Serena Williams
24,3,5,Lebron James
36,3,5,Sandra Bullock
14,3,5,Robert De Niro
45,5,7,Nicole Kidman
59,3,5,Margot Robbie
30,3,5,Henri Canvill
6,3,5,Arnold Schwarzeneger
33,3,5,Sandra Bullock
53,3,5,Natalie Portman
46,3,5,Millie Bobby Brown
55,3,5,Charlize Theron
5,4,5,Robert De Niro
42,3,5,Adele
17,3,5,Lebron James
38,3,5,Taylor Swift
23,3,5,Lionel Messi
51,3,5,Margot Robbie
35,3,5,Adele
34,9,10,Angelina Jolie
29,3,5,Bradley Cooper
19,4,5,Lebron James
43,3,5,Maria Sharapova
7,3,5,Ben Affleck
49,3,5,Millie Bobby Brown
